Unnamed: 0,title,persons,time,calories,stars,url,image
0,Broodje kip met pittige boerenkool ,4,30,385,0,https://www.ah.nl/allerhande/recept/R-R1185259/broodje-kip-met-pittige-boerenkool,https://static.ah.nl/static/recepten/img_065540_1024x748_JPG.jpg
0,Dave Myers &amp; Si King's tortillabakjes met chilisalade,4,45,460,0,https://www.ah.nl/allerhande/recept/R-R1185257/dave-myers-en-si-king-s-tortillabakjes-met-chilisalade,https://static.ah.nl/static/recepten/img_065129_1024x748_JPG.jpg
0,"Dave Myers &amp; Si King's omelet met doperwten, munt en feta",1,15,360,0,https://www.ah.nl/allerhande/recept/R-R1185256/dave-myers-en-si-king-s-omelet-met-doperwten-munt-en-feta,https://static.ah.nl/static/recepten/img_065559_1024x748_JPG.jpg
0,Caesarboerenkool ,4,25,615,0,https://www.ah.nl/allerhande/recept/R-R1185255/caesarboerenkool,https://static.ah.nl/static/recepten/img_098949_1024x748_JPG.jpg
0,Dave Myers &amp; Si King's kruidige cajunkip met aardappelpartjes en bieslookdip,4,40,320,0,https://www.ah.nl/allerhande/recept/R-R1185254/dave-myers-en-si-king-s-kruidige-cajunkip-met-aardappelpartjes-en-bieslookdip,https://static.ah.nl/static/recepten/img_065127_1024x748_JPG.jpg
0,Couscous met gestoofde paprika en garnalen ,4,25,415,0,https://www.ah.nl/allerhande/recept/R-R1185253/couscous-met-gestoofde-paprika-en-garnalen,https://static.ah.nl/static/recepten/img_065126_1024x748_JPG.jpg
0,"Lasagne van biet, pompoen en geitenkaas ",4,25,485,0,https://www.ah.nl/allerhande/recept/R-R1185252/lasagne-van-biet-pompoen-en-geitenkaas,https://static.ah.nl/static/recepten/img_065139_1024x748_JPG.jpg
0,Indiase krieltjes met bloemkool en kalkoen,4,15,375,0,https://www.ah.nl/allerhande/recept/R-R1185251/indiase-krieltjes-met-bloemkool-en-kalkoen,https://static.ah.nl/static/recepten/img_065138_1024x748_JPG.jpg
0,Groentewokstukjes met spinazie en venkel,4,15,340,0,https://www.ah.nl/allerhande/recept/R-R1185250/groentewokstukjes-met-spinazie-en-venkel,https://static.ah.nl/static/recepten/img_065136_1024x748_JPG.jpg
0,Mosterdsoep met prei en ham,4,15,345,0,https://www.ah.nl/allerhande/recept/R-R1185249/mosterdsoep-met-prei-en-ham,https://static.ah.nl/static/recepten/img_065140_1024x748_JPG.jpg
0,Gnocchi met mediterrane paprikatomatenstoof,4,15,410,0,https://www.ah.nl/allerhande/recept/R-R1185248/gnocchi-met-mediterrane-paprikatomatenstoof,https://static.ah.nl/static/recepten/img_065135_1024x748_JPG.jpg
0,Stromboli,4,10,515,0,https://www.ah.nl/allerhande/recept/R-R1185247/stromboli,https://static.ah.nl/static/recepten/img_065155_1024x748_JPG.jpg
0,Bloemkoolfrittata met paprika en hazelnoten ,4,20,465,0,https://www.ah.nl/allerhande/recept/R-R1185246/bloemkoolfrittata-met-paprika-en-hazelnoten,https://static.ah.nl/static/recepten/img_081854_1024x748_JPG.jpg
0,Quinoa met groene asperges en tofu,4,15,600,0,https://www.ah.nl/allerhande/recept/R-R1185245/quinoa-met-groene-asperges-en-tofu,https://static.ah.nl/static/recepten/img_065148_1024x748_JPG.jpg
0,Ovenschotel met zuurkool en shoarma ,4,30,630,0,https://www.ah.nl/allerhande/recept/R-R1185244/ovenschotel-met-zuurkool-en-shoarma,https://static.ah.nl/static/recepten/img_065144_1024x748_JPG.jpg
0,Geroerbakte mini watermeloen met gember en honing,4,20,180,0,https://www.ah.nl/allerhande/recept/R-R1185243/geroerbakte-mini-watermeloen-met-gember-en-honing,https://static.ah.nl/static/recepten/img_065134_1024x748_JPG.jpg
0,Cannellinibonen met lichtzoete venkel en worst,4,25,230,0,https://www.ah.nl/allerhande/recept/R-R1185242/cannellinibonen-met-lichtzoete-venkel-en-worst,https://static.ah.nl/static/recepten/img_065529_1024x748_JPG.jpg
0,"Soep met boerenkool, spek en bonen",4,30,325,0,https://www.ah.nl/allerhande/recept/R-R1185241/soep-met-boerenkool-spek-en-bonen,https://static.ah.nl/static/recepten/img_065527_1024x748_JPG.jpg
0,"Volkoren penne met spruitjes, roomkaas en walnoten",4,15,925,0,https://www.ah.nl/allerhande/recept/R-R1185240/volkoren-penne-met-spruitjes-roomkaas-en-walnoten,https://static.ah.nl/static/recepten/img_065162_1024x748_JPG.jpg
0,"Plaattaart met biet, boerenkool en geitenkaas ",4,20,925,0,https://www.ah.nl/allerhande/recept/R-R1185239/plaattaart-met-biet-boerenkool-en-geitenkaas,https://static.ah.nl/static/recepten/img_123308_1024x748_JPG.jpg
0,Omeletmuffins met witlofsalade ,4,20,355,0,https://www.ah.nl/allerhande/recept/R-R1185238/omeletmuffins-met-witlofsalade,https://static.ah.nl/static/recepten/img_065495_1024x748_JPG.jpg
0,Winterminestrone met bruine bonen,4,35,375,0,https://www.ah.nl/allerhande/recept/R-R1185237/winterminestrone-met-bruine-bonen,https://static.ah.nl/static/recepten/img_065163_1024x748_JPG.jpg
0,"Risotto met erwten, winterpeen, knolselderij en rookworst",4,35,620,0,https://www.ah.nl/allerhande/recept/R-R1185236/risotto-met-erwten-winterpeen-knolselderij-en-rookworst,https://static.ah.nl/static/recepten/img_065150_1024x748_JPG.jpg
0,Hutspot met kerriedrumsticks,4,35,555,0,https://www.ah.nl/allerhande/recept/R-R1185235/hutspot-met-kerriedrumsticks,https://static.ah.nl/static/recepten/img_065137_1024x748_JPG.jpg
0,Gestoofde prei met bonen en feta,4,10,270,0,https://www.ah.nl/allerhande/recept/R-R1185229/gestoofde-prei-met-bonen-en-feta,https://static.ah.nl/static/recepten/img_065132_1024x748_JPG.jpg
0,Gebakken prei met appel,4,15,205,0,https://www.ah.nl/allerhande/recept/R-R1185228/gebakken-prei-met-appel,https://static.ah.nl/static/recepten/img_065131_1024x748_JPG.jpg
0,Prei-tuinerwtensalade ,4,10,145,0,https://www.ah.nl/allerhande/recept/R-R1185227/prei-tuinerwtensalade,https://static.ah.nl/static/recepten/img_086025_1024x748_JPG.jpg
0,Gebakken prei met champignons,4,15,170,0,https://www.ah.nl/allerhande/recept/R-R1185226/gebakken-prei-met-champignons,https://static.ah.nl/static/recepten/img_065133_1024x748_JPG.jpg
0,Wortelsalade  met biet en kibbeling,4,20,415,0,https://www.ah.nl/allerhande/recept/R-R1185225/wortelsalade-met-biet-en-kibbeling,https://static.ah.nl/static/recepten/img_065164_1024x748_JPG.jpg
0,Pasta met linzen en worstjes,4,30,760,0,https://www.ah.nl/allerhande/recept/R-R1185224/pasta-met-linzen-en-worstjes,https://static.ah.nl/static/recepten/img_065161_1024x748_JPG.jpg
0,Fusilli met gehaktballetjes en courgette,4,15,650,0,https://www.ah.nl/allerhande/recept/R-R1185223/fusilli-met-gehaktballetjes-en-courgette,https://static.ah.nl/static/recepten/img_065130_1024x748_JPG.jpg
0, Andijviestamppot met gebakken salami,4,15,630,0,https://www.ah.nl/allerhande/recept/R-R1185222/andijviestamppot-met-gebakken-salami,https://static.ah.nl/static/recepten/img_065117_1024x748_JPG.jpg
0,Broodje visstick met koolsalade,4,15,500,0,https://www.ah.nl/allerhande/recept/R-R1185220/broodje-visstick-met-koolsalade,https://static.ah.nl/static/recepten/img_065123_1024x748_JPG.jpg
0,Panettone,8,40,705,0,https://www.ah.nl/allerhande/recept/R-R1185214/panettone,https://static.ah.nl/static/recepten/img_064337_1024x748_JPG.jpg
0,Omelet sibérienne ,8,30,545,0,https://www.ah.nl/allerhande/recept/R-R1185213/omelet-siberienne,https://static.ah.nl/static/recepten/img_064165_1024x748_JPG.jpg
0,Zalm in zoutkorst,4,25,320,0,https://www.ah.nl/allerhande/recept/R-R1185212/zalm-in-zoutkorst,https://static.ah.nl/static/recepten/img_064348_1024x748_JPG.jpg
0,Quinoasushi met avocado,30,45,90,0,https://www.ah.nl/allerhande/recept/R-R1185210/quinoasushi-met-avocado,https://static.ah.nl/static/recepten/img_071918_1024x748_JPG.jpg
0,Pompoencake,10,40,540,0,https://www.ah.nl/allerhande/recept/R-R1185209/pompoencake,https://static.ah.nl/static/recepten/img_064174_1024x748_JPG.jpg
0,Monchoutaart met stoofperen en ahornsiroop,16,55,350,0,https://www.ah.nl/allerhande/recept/R-R1185208/monchoutaart-met-stoofperen-en-ahornsiroop,https://static.ah.nl/static/recepten/img_064190_1024x748_JPG.jpg
0,Monchoutaart met appel en kaneel,16,30,360,0,https://www.ah.nl/allerhande/recept/R-R1185207/monchoutaart-met-appel-en-kaneel,https://static.ah.nl/static/recepten/img_064334_1024x748_JPG.jpg
0,Minipizza's met salami of zalm ,20,20,95,0,https://www.ah.nl/allerhande/recept/R-R1185206/minipizza-s-met-salami-of-zalm,https://static.ah.nl/static/recepten/img_064304_1024x748_JPG.jpg
0,Frambozen-ijstaart met pistachenoten ,12,25,285,0,https://www.ah.nl/allerhande/recept/R-R1185205/frambozen-ijstaart-met-pistachenoten,https://static.ah.nl/static/recepten/img_064130_1024x748_JPG.jpg
0,Kerstmannetjes van aardbei,14,15,45,0,https://www.ah.nl/allerhande/recept/R-R1185204/kerstmannetjes-van-aardbei,https://static.ah.nl/static/recepten/img_RAM_PRD142226_1024x748_JPG.jpg
0,Halve kreeftenstaarten met pittige limoendip ,4,20,145,0,https://www.ah.nl/allerhande/recept/R-R1185203/halve-kreeftenstaarten-met-pittige-limoendip,https://static.ah.nl/static/recepten/img_064138_1024x748_JPG.jpg
0,Rijstvelloempia’s met eend,4,30,305,0,https://www.ah.nl/allerhande/recept/R-R1185202/rijstvelloempia-s-met-eend,https://static.ah.nl/static/recepten/img_064124_1024x748_JPG.jpg
0,Kerstrol met Griekse yoghurt,8,35,255,0,https://www.ah.nl/allerhande/recept/R-R1185201/kerstrol-met-griekse-yoghurt,https://static.ah.nl/static/recepten/img_064904_1024x748_JPG.jpg
0,Kerstbombe met chocolademousse,12,30,380,0,https://www.ah.nl/allerhande/recept/R-R1185200/kerstbombe-met-chocolademousse,https://static.ah.nl/static/recepten/img_064903_1024x748_JPG.jpg
0,Roze gevulde eieren ,12,15,70,0,https://www.ah.nl/allerhande/recept/R-R1185197/roze-gevulde-eieren,https://static.ah.nl/static/recepten/img_RAM_PRD146210_1024x748_JPG.jpg
0,Tomatentulpjes,18,15,40,0,https://www.ah.nl/allerhande/recept/R-R1185195/tomatentulpjes,https://static.ah.nl/static/recepten/img_100358_1024x748_JPG.jpg
0,Olijvenbrood met truffelolie en parmezaan ,8,15,270,0,https://www.ah.nl/allerhande/recept/R-R1185194/olijvenbrood-met-truffelolie-en-parmezaan,https://static.ah.nl/static/recepten/img_064164_1024x748_JPG.jpg
0,Koekhuisje,8,60,915,0,https://www.ah.nl/allerhande/recept/R-R1185193/koekhuisje,https://static.ah.nl/static/recepten/img_064905_1024x748_JPG.jpg
0,Ovenschotel mediterrane groenten,4,30,290,0,https://www.ah.nl/allerhande/recept/R-R1185192/ovenschotel-mediterrane-groenten,https://static.ah.nl/static/recepten/img_064170_1024x748_JPG.jpg
0,Garnalencocktail in lofblaadjes,4,10,225,0,https://www.ah.nl/allerhande/recept/R-R1185191/garnalencocktail-in-lofblaadjes,https://static.ah.nl/static/recepten/img_064131_1024x748_JPG.jpg
0,Weespermoppen met kardemom,16,25,120,0,https://www.ah.nl/allerhande/recept/R-R1185190/weespermoppen-met-kardemom,https://static.ah.nl/static/recepten/img_064197_1024x748_JPG.jpg
0,Spicy hot chocolate,4,5,190,0,https://www.ah.nl/allerhande/recept/R-R1185189/spicy-hot-chocolate,https://static.ah.nl/static/recepten/img_064186_1024x748_JPG.jpg
0,Kokos-limoencurd,4,15,545,0,https://www.ah.nl/allerhande/recept/R-R1185188/kokos-limoencurd,https://static.ah.nl/static/recepten/img_064156_1024x748_JPG.jpg
0,Taleggiotosti,4,15,600,0,https://www.ah.nl/allerhande/recept/R-R1185187/taleggiotosti,https://static.ah.nl/static/recepten/img_064192_1024x748_JPG.jpg
0,Kipcocktail met kerriemayonaise en mango,4,35,240,0,https://www.ah.nl/allerhande/recept/R-R1185186/kipcocktail-met-kerriemayonaise-en-mango,https://static.ah.nl/static/recepten/img_064150_1024x748_JPG.jpg
0,Kerststol,10,25,590,0,https://www.ah.nl/allerhande/recept/R-R1185185/kerststol,https://static.ah.nl/static/recepten/img_075803_1024x748_JPG.jpg
0,Kerstkransjes,20,40,130,0,https://www.ah.nl/allerhande/recept/R-R1185184/kerstkransjes,https://static.ah.nl/static/recepten/img_064148_1024x748_JPG.jpg
0,Kerstboomspritsen,16,30,315,0,https://www.ah.nl/allerhande/recept/R-R1185183/kerstboomspritsen,https://static.ah.nl/static/recepten/img_064147_1024x748_JPG.jpg
0,Kaas-uienbreekbrood,8,40,190,0,https://www.ah.nl/allerhande/recept/R-R1185182/kaas-uienbreekbrood,https://static.ah.nl/static/recepten/img_064143_1024x748_JPG.jpg
0,Hartige mini-eclairs met gerookte zalm,24,40,115,0,https://www.ah.nl/allerhande/recept/R-R1185181/hartige-mini-eclairs-met-gerookte-zalm,https://static.ah.nl/static/recepten/img_064140_1024x748_JPG.jpg
0,Hartige mini-eclairs met ricotta en basilicum,24,40,110,0,https://www.ah.nl/allerhande/recept/R-R1185180/hartige-mini-eclairs-met-ricotta-en-basilicum,https://static.ah.nl/static/recepten/img_064139_1024x748_JPG.jpg
0,Hartige cake met chorizo ,8,25,330,0,https://www.ah.nl/allerhande/recept/R-R1185179/hartige-cake-met-chorizo,https://static.ah.nl/static/recepten/img_064745_1024x748_JPG.jpg
0,Kipgehakt-parmezaanballetjes ,8,30,195,0,https://www.ah.nl/allerhande/recept/R-R1185178/kipgehakt-parmezaanballetjes,https://static.ah.nl/static/recepten/img_064327_1024x748_JPG.jpg
0,Zalm Wellington,8,30,390,0,https://www.ah.nl/allerhande/recept/R-R1185177/zalm-wellington,https://static.ah.nl/static/recepten/img_064199_1024x748_JPG.jpg
0,Boerenkoolstamp met kruidenroomkaas,4,15,575,0,https://www.ah.nl/allerhande/recept/R-R1185176/boerenkoolstamp-met-kruidenroomkaas,https://static.ah.nl/static/recepten/img_064117_1024x748_JPG.jpg
0,Zwartebonenstoof met tofu en gordita's,4,15,675,0,https://www.ah.nl/allerhande/recept/R-R1185175/zwartebonenstoof-met-tofu-en-gordita-s,https://static.ah.nl/static/recepten/img_064202_1024x748_JPG.jpg
0,Appelmoes-koekcrumble,4,10,360,0,https://www.ah.nl/allerhande/recept/R-R1185174/appelmoes-koekcrumble,https://static.ah.nl/static/recepten/img_064107_1024x748_JPG.jpg
0,Braadworst &amp; cranberryzuurkool,4,15,665,0,https://www.ah.nl/allerhande/recept/R-R1185173/braadworst-en-cranberryzuurkool,https://static.ah.nl/static/recepten/img_064201_1024x748_JPG.jpg
0,Gevulde rosbief met tutti frutti,4,40,530,0,https://www.ah.nl/allerhande/recept/R-R1185172/gevulde-rosbief-met-tutti-frutti,https://static.ah.nl/static/recepten/img_064136_1024x748_JPG.jpg
0,Gevuld brood met champignonragout,4,15,500,0,https://www.ah.nl/allerhande/recept/R-R1185171/gevuld-brood-met-champignonragout,https://static.ah.nl/static/recepten/img_064134_1024x748_JPG.jpg
0,Tagliatelle met zalm en kool,4,15,330,0,https://www.ah.nl/allerhande/recept/R-R1185170/tagliatelle-met-zalm-en-kool,https://static.ah.nl/static/recepten/img_064191_1024x748_JPG.jpg
0,Slavinken met gebakken mais &amp; aspergebroccoli,4,15,495,0,https://www.ah.nl/allerhande/recept/R-R1185168/slavinken-met-gebakken-mais-en-aspergebroccoli,https://static.ah.nl/static/recepten/img_064183_1024x748_JPG.jpg
0,Gebakken gnocchi met spekjes en spruitjes,4,15,460,0,https://www.ah.nl/allerhande/recept/R-R1185167/gebakken-gnocchi-met-spekjes-en-spruitjes,https://static.ah.nl/static/recepten/img_077372_1024x748_JPG.jpg
0,Gevulde rosbief met kastanjechampignons,6,35,215,0,https://www.ah.nl/allerhande/recept/R-R1185166/gevulde-rosbief-met-kastanjechampignons,https://static.ah.nl/static/recepten/img_064347_1024x748_JPG.jpg
0,Broccolipuree &amp; stroganoffballetjes,4,15,745,0,https://www.ah.nl/allerhande/recept/R-R1185165/broccolipuree-en-stroganoffballetjes,https://static.ah.nl/static/recepten/img_064108_1024x748_JPG.jpg
0,Chai latte,4,15,40,0,https://www.ah.nl/allerhande/recept/R-R1185163/chai-latte,https://static.ah.nl/static/recepten/img_075787_1024x748_JPG.jpg
0,Oosterse ossenstaartsoep,4,15,345,0,https://www.ah.nl/allerhande/recept/R-R1185162/oosterse-ossenstaartsoep,https://static.ah.nl/static/recepten/img_064167_1024x748_JPG.jpg
0,Caesartosti,4,20,430,0,https://www.ah.nl/allerhande/recept/R-R1185161/caesartosti,https://static.ah.nl/static/recepten/img_064119_1024x748_JPG.jpg
0,Mueslikoekjes met lemon curd,4,15,245,0,https://www.ah.nl/allerhande/recept/R-R1185160/mueslikoekjes-met-lemon-curd,https://static.ah.nl/static/recepten/img_064161_1024x748_JPG.jpg
0,Snelle risotto met groene asperges,4,15,580,0,https://www.ah.nl/allerhande/recept/R-R1185159/snelle-risotto-met-groene-asperges,https://static.ah.nl/static/recepten/img_064185_1024x748_JPG.jpg
0,Mini-oliebollen met cranberry,50,45,95,0,https://www.ah.nl/allerhande/recept/R-R1185158/mini-oliebollen-met-cranberry,https://static.ah.nl/static/recepten/img_064158_1024x748_JPG.jpg
0,Bisque van garnalen,4,25,335,0,https://www.ah.nl/allerhande/recept/R-R1185157/bisque-van-garnalen,https://static.ah.nl/static/recepten/img_064113_1024x748_JPG.jpg
0,Rodekool met rozijnen,4,10,230,0,https://www.ah.nl/allerhande/recept/R-R1185156/rodekool-met-rozijnen,https://static.ah.nl/static/recepten/img_064178_1024x748_JPG.jpg
0,Bonen-venkelsalade,4,15,115,0,https://www.ah.nl/allerhande/recept/R-R1185154/bonen-venkelsalade,https://static.ah.nl/static/recepten/img_064118_1024x748_JPG.jpg
0,Appelflappen met sinaasappelmarmelade,4,20,235,0,https://www.ah.nl/allerhande/recept/R-R1185153/appelflappen-met-sinaasappelmarmelade,https://static.ah.nl/static/recepten/img_064303_1024x748_JPG.jpg
0,Bloemkool met rucola,4,20,210,0,https://www.ah.nl/allerhande/recept/R-R1185152/bloemkool-met-rucola,https://static.ah.nl/static/recepten/img_064115_1024x748_JPG.jpg
0,Aspergebroccoli met spek en tijm,4,15,165,0,https://www.ah.nl/allerhande/recept/R-R1185151/aspergebroccoli-met-spek-en-tijm,https://static.ah.nl/static/recepten/img_064112_1024x748_JPG.jpg
0,Bieten met ricotta en munt,4,5,175,0,https://www.ah.nl/allerhande/recept/R-R1185150/bieten-met-ricotta-en-munt,https://static.ah.nl/static/recepten/img_064111_1024x748_JPG.jpg
0,Aardappelwaaiers,4,20,400,0,https://www.ah.nl/allerhande/recept/R-R1185149/aardappelwaaiers,https://static.ah.nl/static/recepten/img_064102_1024x748_JPG.jpg
0,Peer met amandelschaafsel,4,10,365,0,https://www.ah.nl/allerhande/recept/R-R1185148/peer-met-amandelschaafsel,https://static.ah.nl/static/recepten/img_064173_1024x748_JPG.jpg
0,Chocopannenkoekjes met marshmallows,4,20,300,0,https://www.ah.nl/allerhande/recept/R-R1185147/chocopannenkoekjes-met-marshmallows,https://static.ah.nl/static/recepten/img_064123_1024x748_JPG.jpg
0,Varkenshaasyakitori,4,15,130,0,https://www.ah.nl/allerhande/recept/R-R1185146/varkenshaasyakitori,https://static.ah.nl/static/recepten/img_064196_1024x748_JPG.jpg
0,Miniwraps met shoarma,4,20,200,0,https://www.ah.nl/allerhande/recept/R-R1185145/miniwraps-met-shoarma,https://static.ah.nl/static/recepten/img_064160_1024x748_JPG.jpg
0,Minipita's met minitandooriworstjes,4,25,340,0,https://www.ah.nl/allerhande/recept/R-R1185144/minipita-s-met-minitandooriworstjes,https://static.ah.nl/static/recepten/img_064159_1024x748_JPG.jpg
0,Kipsaté met minimais,4,15,245,0,https://www.ah.nl/allerhande/recept/R-R1185142/kipsate-met-minimais,https://static.ah.nl/static/recepten/img_064153_1024x748_JPG.jpg
0,Lemoncurd &amp; frambozensandwich,8,10,240,0,https://www.ah.nl/allerhande/recept/R-R1185139/lemoncurd-en-frambozensandwich,https://static.ah.nl/static/recepten/img_064328_1024x748_JPG.jpg
0,Gambaspiesjes met dip,8,15,100,0,https://www.ah.nl/allerhande/recept/R-R1185138/gambaspiesjes-met-dip,https://static.ah.nl/static/recepten/img_064325_1024x748_JPG.jpg
0,Rijstsalade met geroosterde paprika,8,35,255,0,https://www.ah.nl/allerhande/recept/R-R1185137/rijstsalade-met-geroosterde-paprika,https://static.ah.nl/static/recepten/img_064332_1024x748_JPG.jpg
0,Quiche met geitenkaas,8,30,380,0,https://www.ah.nl/allerhande/recept/R-R1185136/quiche-met-geitenkaas,https://static.ah.nl/static/recepten/img_064331_1024x748_JPG.jpg
0,Lofsalade met gerookte eendenborst,4,10,210,0,https://www.ah.nl/allerhande/recept/R-R1185134/lofsalade-met-gerookte-eendenborst,https://static.ah.nl/static/recepten/img_100342_1024x748_JPG.jpg
0,Lichte pompoensoep,8,35,55,0,https://www.ah.nl/allerhande/recept/R-R1185133/lichte-pompoensoep,https://static.ah.nl/static/recepten/img_064329_1024x748_JPG.jpg
0,Brooddips,8,20,215,0,https://www.ah.nl/allerhande/recept/R-R1185132/brooddips,https://static.ah.nl/static/recepten/img_064323_1024x748_JPG.jpg
0,Appelflappen met cranberry’s en pecannoten,4,20,285,0,https://www.ah.nl/allerhande/recept/R-R1185131/appelflappen-met-cranberry-s-en-pecannoten,https://static.ah.nl/static/recepten/img_064302_1024x748_JPG.jpg
0,Apenbrood,12,25,355,0,https://www.ah.nl/allerhande/recept/R-R1185130/apenbrood,https://static.ah.nl/static/recepten/img_064104_1024x748_JPG.jpg
0,Driekleurenwortels,4,10,100,0,https://www.ah.nl/allerhande/recept/R-R1185129/driekleurenwortels,https://static.ah.nl/static/recepten/img_064129_1024x748_JPG.jpg
0,Spruiten met cranberry's,4,10,315,0,https://www.ah.nl/allerhande/recept/R-R1185128/spruiten-met-cranberry-s,https://static.ah.nl/static/recepten/img_064187_1024x748_JPG.jpg
0,Spruiten met druiven,4,15,270,0,https://www.ah.nl/allerhande/recept/R-R1185126/spruiten-met-druiven,https://static.ah.nl/static/recepten/img_064188_1024x748_JPG.jpg
0,Hazelnoot-aardpeerpuree,4,40,360,0,https://www.ah.nl/allerhande/recept/R-R1185125/hazelnoot-aardpeerpuree,https://static.ah.nl/static/recepten/img_064141_1024x748_JPG.jpg
0,Boerenkoolsalade,4,20,115,0,https://www.ah.nl/allerhande/recept/R-R1185124/boerenkoolsalade,https://static.ah.nl/static/recepten/img_064116_1024x748_JPG.jpg
0,Zoete aardappel en vijg,4,15,325,0,https://www.ah.nl/allerhande/recept/R-R1185122/zoete-aardappel-en-vijg,https://static.ah.nl/static/recepten/img_064200_1024x748_JPG.jpg
0,Pompoenduchesse,6,20,145,0,https://www.ah.nl/allerhande/recept/R-R1185120/pompoenduchesse,https://static.ah.nl/static/recepten/img_064175_1024x748_JPG.jpg
0,Kabeljauw in tomatenconsommé,4,20,210,0,https://www.ah.nl/allerhande/recept/R-R1185118/kabeljauw-in-tomatenconsomme,https://static.ah.nl/static/recepten/img_064145_1024x748_JPG.jpg
0,Snelle hazenpeper,4,30,435,0,https://www.ah.nl/allerhande/recept/R-R1185117/snelle-hazenpeper,https://static.ah.nl/static/recepten/img_064184_1024x748_JPG.jpg
0,Rosbief met groenten uit de oven,6,20,320,0,https://www.ah.nl/allerhande/recept/R-R1185116/rosbief-met-groenten-uit-de-oven,https://static.ah.nl/static/recepten/img_064180_1024x748_JPG.jpg
0,Mini-gehaktwellingtons met cashewnoten,4,30,865,0,https://www.ah.nl/allerhande/recept/R-R1185115/mini-gehaktwellingtons-met-cashewnoten,https://static.ah.nl/static/recepten/img_064157_1024x748_JPG.jpg
0,Aardappel-bloemkoolgratin met hazelnoot,4,25,435,0,https://www.ah.nl/allerhande/recept/R-R1185113/aardappel-bloemkoolgratin-met-hazelnoot,https://static.ah.nl/static/recepten/img_064101_1024x748_JPG.jpg
0,Blanke stoofpeertjes met steranijs,4,20,290,0,https://www.ah.nl/allerhande/recept/R-R1185112/blanke-stoofpeertjes-met-steranijs,https://static.ah.nl/static/recepten/img_085969_1024x748_JPG.jpg
0,Kippenbouillon,4,25,225,0,https://www.ah.nl/allerhande/recept/R-R1185111/kippenbouillon,https://static.ah.nl/static/recepten/img_064152_1024x748_JPG.jpg
0,Crispy carpaccio,4,10,255,0,https://www.ah.nl/allerhande/recept/R-R1185110/crispy-carpaccio,https://static.ah.nl/static/recepten/img_064126_1024x748_JPG.jpg
0,Rollade met gepofte appel,4,15,485,0,https://www.ah.nl/allerhande/recept/R-R1185109/rollade-met-gepofte-appel,https://static.ah.nl/static/recepten/img_064179_1024x748_JPG.jpg
0,Bieslookblini's met zalm,4,25,405,0,https://www.ah.nl/allerhande/recept/R-R1185108/bieslookblini-s-met-zalm,https://static.ah.nl/static/recepten/img_064110_1024x748_JPG.jpg
0,Quinoa met venkel en sinaasappel,4,30,370,0,https://www.ah.nl/allerhande/recept/R-R1185107/quinoa-met-venkel-en-sinaasappel,https://static.ah.nl/static/recepten/img_064176_1024x748_JPG.jpg
0,Kipfilet met citrusparten en steranijs uit de oven,4,15,395,0,https://www.ah.nl/allerhande/recept/R-R1185106/kipfilet-met-citrusparten-en-steranijs-uit-de-oven,https://static.ah.nl/static/recepten/img_064151_1024x748_JPG.jpg
0,Pavlova-kerstkrans met fruit,10,15,220,0,https://www.ah.nl/allerhande/recept/R-R1185105/pavlova-kerstkrans-met-fruit,https://static.ah.nl/static/recepten/img_064172_1024x748_JPG.jpg
0,Cheesecake in een glaasje,4,20,320,0,https://www.ah.nl/allerhande/recept/R-R1185103/cheesecake-in-een-glaasje,https://static.ah.nl/static/recepten/img_064301_1024x748_JPG.jpg
0,Tiramisu ijsbonbons,8,15,200,0,https://www.ah.nl/allerhande/recept/R-R1185102/tiramisu-ijsbonbons,https://static.ah.nl/static/recepten/img_064193_1024x748_JPG.jpg
0,Omgekeerde champignontaartjes,8,20,190,0,https://www.ah.nl/allerhande/recept/R-R1185101/omgekeerde-champignontaartjes,https://static.ah.nl/static/recepten/img_064166_1024x748_JPG.jpg
0,Oesters met 3 dips,8,30,65,0,https://www.ah.nl/allerhande/recept/R-R1185100/oesters-met-3-dips,https://static.ah.nl/static/recepten/img_064163_1024x748_JPG.jpg
0,Vitello tonnato,6,20,320,0,https://www.ah.nl/allerhande/recept/R-R1185097/vitello-tonnato,https://static.ah.nl/static/recepten/img_063872_1024x748_JPG.jpg
0,Gevulde patrijs,4,20,640,0,https://www.ah.nl/allerhande/recept/R-R1185096/gevulde-patrijs,https://static.ah.nl/static/recepten/img_063868_1024x748_JPG.jpg
0,Oosterse kwartel,4,35,425,0,https://www.ah.nl/allerhande/recept/R-R1185095/oosterse-kwartel,https://static.ah.nl/static/recepten/img_063869_1024x748_JPG.jpg
0,Reebout met tijm en portsaus,4,40,520,0,https://www.ah.nl/allerhande/recept/R-R1185094/reebout-met-tijm-en-portsaus,https://static.ah.nl/static/recepten/img_063871_1024x748_JPG.jpg
0,Ossenhaas met jus,8,30,170,0,https://www.ah.nl/allerhande/recept/R-R1185093/ossenhaas-met-jus,https://static.ah.nl/static/recepten/img_063870_1024x748_JPG.jpg
0,Cranberrycompote,6,30,125,0,https://www.ah.nl/allerhande/recept/R-R1185092/cranberrycompote,https://static.ah.nl/static/recepten/img_064125_1024x748_JPG.jpg
0,Salade met gegrilde kip en hazelnootolie,4,20,375,0,https://www.ah.nl/allerhande/recept/R-R1185091/salade-met-gegrilde-kip-en-hazelnootolie,https://static.ah.nl/static/recepten/img_064181_1024x748_JPG.jpg
